position,points,salary
WR,9.1,3200
WR,9,3000
WR,8.9,3300
WR,8.8,3700
WR,8.7,5300
WR,8.2,3600
WR,7.9,4700
WR,7.8,3300
WR,7.6,4600
WR,7.6,3200
WR,7.6,4300
WR,7.5,3800
WR,7.3,3000
WR,6.9,3000
WR,6.5,4000
WR,6,3400
WR,6,5400
WR,5.8,3000
WR,5.8,3000
WR,5.7,3000
WR,5.4,3300
WR,5,3000
WR,4.9,6100
WR,4.9,3500
WR,4.9,3000
WR,4.8,0
WR,4.7,3700
WR,3.9,3000
WR,3.9,3400
WR,3.8,3300
WR,3.6,3700
WR,3.6,5400
WR,3.6,3000
WR,3.3,3000
WR,3,3000
WR,2.9,3000
WR,2.8,3000
WR,2.8,3300
WR,2.6,3200
WR,2.5,3000
WR,2.5,3000
WR,2.4,3000
WR,2.4,3100
WR,2.3,3400
WR,2.3,0
WR,2.2,4000
WR,2,3300
WR,1.9,3700
WR,1.9,4000
WR,1.7,3000
WR,1.6,3000
WR,1.5,3000
WR,1.2,3400
WR,1.2,3000
WR,0.9,3000
WR,0.9,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,5000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,5000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,5400
WR,0,3000
WR,0,3400
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,4600
WR,0,5000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,5500
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3100
WR,0,3200
WR,0,3400
WR,0,3000
WR,0,3000
TE,36.4,4800
TE,25.5,2500
TE,21.3,5800
TE,19.2,3100
TE,17.1,7400
TE,16,5000
TE,15.6,3800
TE,13.8,2900
TE,13.8,3400
TE,13.3,2500
TE,12.5,4500
TE,10.1,3300
TE,9.1,3000
TE,7.5,2500
TE,7.4,2500
TE,7.2,3000
TE,7,3300
TE,6.2,3100
TE,6.2,2500
TE,5.9,2500
TE,5.7,2500
TE,5.5,4600
TE,5.4,2500
TE,5,3500
TE,4.9,2500
TE,4.8,2500
TE,4.6,3800
TE,4.5,2700
TE,3.9,2500
TE,3.9,2500
TE,3.7,3500
TE,3.6,2500
TE,3.6,2800
TE,3.6,2500
TE,3.5,2500
TE,3.4,3300
TE,3.4,2500
TE,3.2,2700
TE,3.1,2500
TE,3,2500
TE,2.3,2500
TE,2.3,2500
TE,2,2500
TE,1.9,2500
TE,1.8,2500
TE,1.8,2800
TE,1.7,2800
TE,1,2500
TE,0.2,2800
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,4800
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,3200
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2600
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
Def,28,3100
Def,18,3400
Def,16,3000
Def,16,2700
Def,15,3000
Def,15,2800
Def,12,2800
Def,12,2800
Def,11,2900
Def,11,3000
Def,11,2900
Def,10,2700
Def,8,2900
Def,7,2700
Def,6,3200
Def,6,2900
Def,5,2700
Def,5,3100
Def,5,2700
Def,5,3100
Def,4,2500
Def,4,2600
Def,3,3000
Def,3,3000
Def,3,2900
Def,2,2900
Def,2,2700
Def,2,2800
Def,-2,2600
Def,-3,2800
Def,-3,2900
Def,-4,2900
QB,33.24,5300
QB,29.72,7300
QB,26.9,6000
QB,26.84,7000
QB,25.18,5200
QB,20.8,6500
QB,19.62,5300
QB,18.84,6400
QB,18.56,7400
QB,17.28,5200
QB,17.18,6800
QB,16.98,6300
QB,16.96,6700
QB,16.8,6500
QB,16.3,6200
QB,14.88,5100
QB,14.86,7500
QB,14.64,5700
QB,13.7,5900
QB,13.5,5400
QB,13.14,5000
QB,13.04,7600
QB,12.48,6600
QB,12.26,5900
QB,10.04,5500
QB,8.34,5000
QB,7.98,5000
QB,7.4,5000
QB,5.26,5000
QB,2.54,5200
QB,2.16,6100
QB,1.62,5000
QB,1.5,5000
QB,0.24,5000
QB,0.14,5100
QB,0,5000
QB,0,5000
QB,0,5000
QB,-0.1,5000
QB,-0.1,5000
QB,-1,5000
RB,38.5,9500
RB,32.7,6900
RB,29.1,7800
RB,27.8,5900
RB,26.5,6100
RB,26.2,9200
RB,25.5,5400
RB,23.8,7200
RB,21.8,3800
RB,20.5,8200
RB,20.2,6400
RB,17.3,4800
RB,16.9,4400
RB,16.9,4600
RB,16.5,3300
RB,14.8,5500
RB,14.7,6700
RB,13.8,5700
RB,12.7,5800
RB,12.5,4300
RB,11.7,3700
RB,11.2,3700
RB,10.9,5900
RB,10.8,5300
RB,10.7,5100
RB,10.3,3000
RB,10.3,6000
RB,9.6,3500
RB,8.8,3000
RB,8.5,3000
RB,7.9,4900
RB,7.8,3800
RB,7.6,4200
RB,7.6,3300
RB,7.5,4000
RB,7.4,3200
RB,6.8,3000
RB,6.7,5000
RB,6.3,4700
RB,6.1,4300
RB,6,4500
RB,6,3500
RB,5.5,3700
RB,5.3,3300
RB,5.3,5200
RB,4.9,4300
RB,4.9,4000
RB,4.3,3000
RB,4,3000
RB,3.8,3800
RB,3.7,3500
RB,2.9,3900
RB,2.8,5600
RB,2.5,3500
RB,2.2,3000
RB,2.1,3000
RB,2.1,3000
RB,2,3200
RB,1.9,3300
RB,1.9,4300
RB,1.9,4800
RB,1.6,3000
RB,1.5,3700
RB,1.5,3000
RB,1.2,3600
RB,1.1,3000
RB,1.1,5100
RB,0.8,3000
RB,0.8,3900
RB,0.6,3900
RB,0.5,3000
RB,0.3,4600
RB,0.3,3000
RB,0.3,3000
RB,0.3,3000
RB,0.2,3000
RB,0.2,4100
RB,0.2,3000
RB,0.1,0
RB,0.1,4400
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,4900
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3500
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,4200
RB,0,3000
RB,0,3000
RB,-0.1,4000
WR,31.5,6200
WR,28.8,7000
WR,26.6,7600
WR,24.8,3700
WR,23,8500
WR,21.3,8700
WR,21.1,6800
WR,20.5,4300
WR,20.4,6000
WR,20.3,3200
WR,19.6,4000
WR,19.6,5400
WR,18.4,6900
WR,17.8,7100
WR,17.4,9100
WR,16.2,3600
WR,16.1,3000
WR,14.8,6000
WR,14.8,4200
WR,14.7,5000
WR,14.7,6400
WR,14.6,4900
WR,14.5,3000
WR,14,3000
WR,13.9,7300
WR,13.9,3100
WR,13.9,6700
WR,13.5,6700
WR,13.2,5800
WR,12.9,5200
WR,12.7,6100
WR,12.6,6600
WR,12.4,5600
WR,12.3,4400
WR,12.2,4600
WR,12.1,4900
WR,12.1,6600
WR,11.9,5000
WR,11.8,3000
WR,11.3,5700
WR,11.2,3900
WR,10.9,4700
WR,10.9,5400
WR,10.8,4200
WR,10.6,4800
WR,9.8,3200
WR,9.8,3000
WR,9.7,4100
WR,9.6,3000
WR,9.4,4000
WR,8.8,8600
WR,8.3,6900
WR,8.2,6900
WR,8,4100
WR,7.9,
WR,7.8,3000
WR,7.5,3400
WR,7.5,3000
WR,7.4,4000
WR,7.1,3000
WR,6.9,5000
WR,6.9,3000
WR,6.8,5500
WR,6.7,3000
WR,6.6,3000
WR,6.4,3300
WR,6.2,5900
WR,6.1,5800
WR,6.1,3000
WR,6,3400
WR,5.8,3000
WR,5.8,5100
WR,4.6,4400
WR,4.4,4600
WR,4.3,5500
WR,4.1,3900
WR,4,3000
WR,4,
WR,3.9,3600
WR,3.8,6200
WR,3.6,3900
WR,3.3,3200
WR,3.2,3000
WR,3.1,3000
WR,2.9,3200
WR,2.8,3900
WR,2.8,3300
WR,2.7,6300
WR,2.6,3000
WR,2.5,3400
WR,2.4,3000
WR,2.4,3000
WR,2.3,3000
WR,2.3,3000
WR,2,3000
WR,2,4500
WR,1.9,3000
WR,1.8,3000
WR,1.8,3000
WR,1.7,3000
WR,1.6,3000
WR,1.5,3000
WR,0.8,3000
WR,0.7,3200
WR,0.7,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3200
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3500
WR,0,3100
WR,0,3800
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3300
WR,0,3000
WR,0,3200
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3100
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,4000
WR,0,3000
WR,-0.3,3000
WR,-0.4,3000
TE,29.2,2600
TE,29,3100
TE,26,2800
TE,25,4700
TE,22.9,4300
TE,20.6,3600
TE,18.3,5500
TE,13.6,3500
TE,12.5,2500
TE,10.5,4100
TE,10.5,5300
TE,10.4,3800
TE,10.3,2500
TE,10.2,2500
TE,9.7,3300
TE,9.3,2500
TE,8.7,2500
TE,7.8,3900
TE,7.7,4100
TE,6.9,2500
TE,6.2,2600
TE,6,2700
TE,6,5100
TE,5.2,2500
TE,4.9,2500
TE,4.9,2900
TE,4.5,2500
TE,4.4,2500
TE,4.2,3000
TE,3.6,2500
TE,3.6,2600
TE,3.5,2500
TE,3.3,2900
TE,3.3,2500
TE,2.9,2900
TE,2.8,2500
TE,2.5,2500
TE,2.4,2900
TE,2.4,4800
TE,2.4,0
TE,2.2,2500
TE,2,2500
TE,1.9,2500
TE,1.8,2500
TE,1.8,2500
TE,1.7,2500
TE,1.6,2500
TE,1.6,2500
TE,1.6,2500
TE,1.4,2500
TE,1.3,2500
TE,1.3,2500
TE,0,2700
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2600
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2600
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,3400
TE,0,2500
TE,0,2500
TE,0,2500
Def,17,3900
Def,15,3300
Def,15,3000
Def,12,2500
Def,12,3700
Def,11,2300
Def,11,2800
Def,11,2600
Def,9,2800
Def,8,3200
Def,8,2600
Def,8,3500
Def,8,2900
Def,8,3400
Def,6,2900
Def,6,2700
Def,6,2700
Def,5,2900
Def,3,3100
Def,3,2600
Def,3,2500
Def,3,2800
Def,3,2900
Def,1,2100
Def,1,2600
Def,1,2400
Def,0,2600
Def,0,2200
Def,-1,3200
Def,-4,2700
QB,32.64,7900
QB,25.54,7700
QB,25.06,6200
QB,21.58,8800
QB,21.44,8100
QB,19.88,8400
QB,19.14,7700
QB,18.76,5700
QB,18.64,6200
QB,18.32,5300
QB,17.9,5000
QB,17.88,7100
QB,17.58,6200
QB,16.78,8300
QB,16.52,7900
QB,15.44,8300
QB,14.94,6400
QB,14.68,7500
QB,14.4,6300
QB,13.74,6500
QB,13.56,5000
QB,13.04,8100
QB,12.68,6000
QB,12.42,6000
QB,12.26,7100
QB,12.16,5000
QB,11.04,6800
QB,9.96,7000
QB,9.68,5200
QB,9.4,5000
QB,7.68,7300
QB,6.48,5000
QB,3.72,7300
QB,0,5000
QB,0,5000
QB,0,5000
QB,-0.1,5000
RB,33.8,5100
RB,28.5,3000
RB,27.9,6300
RB,26.6,4000
RB,26.3,7500
RB,26,7000
RB,23.4,4800
RB,20.5,5200
RB,20.2,8200
RB,19.4,3000
RB,19.4,4500
RB,19.1,3700
RB,17.6,3000
RB,17,4800
RB,16.3,7200
RB,15.7,7600
RB,15.5,4900
RB,14.8,6000
RB,14.8,3000
RB,14.7,5300
RB,13.9,5100
RB,12.9,3000
RB,12.2,3000
RB,12.1,5500
RB,11.9,6800
RB,11.6,4800
RB,11.3,3600
RB,11.2,5000
RB,11.1,5800
RB,10.7,3000
RB,10.1,3000
RB,10,4500
RB,9.5,4600
RB,9.1,4400
RB,8.6,8000
RB,8.3,3000
RB,8.1,6000
RB,7.7,4500
RB,7.3,4600
RB,7.1,4000
RB,6.8,3000
RB,6.7,3300
RB,6.3,4100
RB,6.2,5200
RB,6.1,3000
RB,6.1,3300
RB,5.8,3000
RB,5.6,3000
RB,5.3,3000
RB,5.2,6000
RB,5,5900
RB,4.9,3000
RB,4.2,3000
RB,4,3000
RB,4,3300
RB,3.9,3200
RB,3.9,3000
RB,3.7,3000
RB,3.7,5000
RB,3.4,3000
RB,3.2,3000
RB,3.1,3000
RB,3.1,5900
RB,2.9,3400
RB,2.7,3000
RB,2.6,3000
RB,2.3,3000
RB,2.2,7400
RB,2.1,3000
RB,2.1,3000
RB,2.1,3000
RB,1.9,3000
RB,1.8,3000
RB,1.5,3300
RB,1.3,3000
RB,1,3000
RB,0.9,3000
RB,0.8,3000
RB,0.8,3000
RB,0.7,3000
RB,0.7,3000
RB,0.6,3000
RB,0.4,5700
RB,0.3,3000
RB,0.3,3000
RB,0.2,3000
RB,0.2,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3900
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3800
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,4500
WR,38.9,6600
WR,29.3,7100
WR,28.7,3600
WR,28.2,4000
WR,27.8,8000
WR,23.5,6400
WR,21.8,7500
WR,21.6,6000
WR,21.2,5100
WR,21,6200
WR,19.4,3400
WR,17.2,7000
WR,17,7600
WR,16.6,6100
WR,16.4,3000
WR,16.4,3000
WR,16.3,5300
WR,14.5,6100
WR,14.4,4800
WR,14.3,8500
WR,13.9,3000
WR,13.9,4300
WR,13.4,6400
WR,13.1,5500
WR,13,4900
WR,12.5,5000
WR,11.6,3000
WR,11.5,3000
WR,11.2,4800
WR,11.1,6200
WR,11,4900
WR,11,6400
WR,11,6000
WR,10.7,5200
WR,10.7,3000
WR,10.6,3000
WR,10.5,5400
WR,10.1,3000
WR,10,3000
WR,9.6,6300
WR,9.5,3000
WR,9.2,6100
WR,9.1,5000
WR,8.9,3000
WR,8.9,4000
WR,8.9,3100
WR,8.6,3600
WR,7.8,5300
WR,7.8,4100
WR,7.7,6200
WR,7.6,3000
WR,7,4500
WR,6.7,3000
WR,6.6,5900
WR,6.5,3400
WR,6.2,3000
WR,6.1,5800
WR,6,3000
WR,6,3000
WR,6,3000
WR,5.9,3400
WR,5.8,5300
WR,5.7,3000
WR,5.5,3900
WR,5.4,5300
WR,4.6,3000
WR,4.6,4300
WR,4.6,3000
WR,4.4,4800
WR,4.3,3000
WR,4.1,3000
WR,4,4200
WR,4,4700
WR,3.9,3000
WR,3.9,3000
WR,3.7,3000
WR,3.5,3000
WR,3.5,3300
WR,3.3,3000
WR,3.3,5100
WR,3.3,3000
WR,3.1,4300
WR,2.9,6000
WR,2.9,5300
WR,2.7,3300
WR,2.6,3000
WR,2.5,3000
WR,2.3,3000
WR,2.2,6400
WR,2.1,3700
WR,2,3000
WR,2,5000
WR,1.8,4000
WR,1.8,3000
WR,1.7,3000
WR,1.6,3000
WR,1.6,3000
WR,1.6,3000
WR,1.6,3000
WR,1.6,4600
WR,1.6,3300
WR,1.5,3500
WR,1.4,3000
WR,1.4,3000
WR,1.4,5100
WR,1.3,3000
WR,1.2,4300
WR,1.1,3000
WR,1.1,3400
WR,0.8,3000
WR,0.6,4700
WR,0.6,3000
WR,0.4,3000
WR,0.2,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3400
WR,0,5400
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,8200
WR,0,3000
WR,0,3000
WR,0,3600
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
TE,36.8,7000
TE,34.6,3200
TE,33.2,3700
TE,23.9,3100
TE,19.8,3000
TE,16.7,5600
TE,15.1,3000
TE,15.1,3200
TE,13.9,7100
TE,13.2,5900
TE,12.6,4800
TE,12.1,3000
TE,10.3,3900
TE,10.1,3200
TE,9.2,3000
TE,8.6,3500
TE,8.1,3000
TE,7.4,3000
TE,7.2,6000
TE,7.2,3800
TE,7.1,3000
TE,7.1,3000
TE,7.1,3000
TE,6.9,5700
TE,6.9,3400
TE,6.8,3100
TE,6.5,3300
TE,6.3,3500
TE,6,5600
TE,5.5,3000
TE,5.5,3000
TE,5.3,3500
TE,4.7,3000
TE,3.6,3000
TE,3.4,3000
TE,3.3,3000
TE,3.2,3000
TE,3,3000
TE,2.8,3000
TE,2.6,3100
TE,2.4,3400
TE,2.4,3000
TE,2.3,3000
TE,2,3000
TE,1.9,3000
TE,1.9,3000
TE,1.8,3000
TE,1.6,3000
TE,1.6,3000
TE,1.5,3000
TE,1.5,3000
TE,1.4,3000
TE,0.9,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3200
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,4100
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
Def,26,3200
Def,20,3000
Def,17,3300
Def,16,2900
Def,15,3200
Def,14,2900
Def,13,2800
Def,12,3100
Def,12,2600
Def,10,2400
Def,9,3500
Def,8,3300
Def,6,2900
Def,5,3200
Def,5,2800
Def,5,2900
Def,4,2600
Def,4,3100
Def,4,3200
Def,4,2800
Def,3,3100
Def,2,3000
Def,2,3200
Def,1,3000
Def,1,2500
Def,1,2700
Def,1,2600
Def,0,2700
Def,0,4100
Def,0,3000
Def,0,3300
Def,-1,2500
QB,34.82,7900
QB,31.84,6800
QB,28.06,5600
QB,27.32,6900
QB,25.38,6300
QB,24.96,7200
QB,24.8,6400
QB,24.56,6700
QB,24.06,6100
QB,22.72,5000
QB,22.56,7000
QB,22.34,6400
QB,21.76,7500
QB,21.36,5900
QB,21.18,6500
QB,19.42,7800
QB,19.14,5600
QB,18.28,5800
QB,17.62,6000
QB,16.5,7300
QB,16.4,5000
QB,16.32,7600
QB,14.52,8200
QB,12.6,5500
QB,12.42,6100
QB,12.34,5200
QB,12.08,7700
QB,11.56,7400
QB,10.06,5100
QB,9.62,6200
QB,5.64,6300
QB,4.88,5000
QB,4.28,5700
QB,3.12,5000
QB,0.6,5000
QB,0.44,5000
QB,0,5000
QB,0,5000
QB,0,5000
QB,0,5000
QB,-0.1,5000
QB,-0.1,5000
RB,33.9,6600
RB,28.7,4200
RB,24.8,4400
RB,24,4800
RB,23.2,7100
RB,22.1,5700
RB,21.5,5700
RB,21.3,4000
RB,18.3,6800
RB,18.1,3000
RB,17.3,7600
RB,16.5,5800
RB,15.7,7300
RB,15.3,5000
RB,15.1,4500
RB,13.5,4500
RB,13,6500
RB,11.8,4700
RB,11.7,7200
RB,11.5,6100
RB,11.4,3700
RB,10.6,4600
RB,10.5,4300
RB,9.8,3000
RB,9.6,4500
RB,9.4,4600
RB,9.3,6100
RB,8.9,4300
RB,8.8,3700
RB,8.8,3400
RB,8.7,6200
RB,8.6,3800
RB,8.6,3300
RB,8.5,3000
RB,8,7500
RB,7.6,4400
RB,7.5,3700
RB,7.3,3500
RB,7.2,5100
RB,7,3000
RB,6.8,3800
RB,6.7,3300
RB,6.7,3600
RB,6.2,3400
RB,6.1,3000
RB,6,5600
RB,5.9,3800
RB,5.9,3100
RB,5.8,4400
RB,5.2,3000
RB,5.1,3300
RB,5,6000
RB,4.9,4000
RB,4.6,7000
RB,4.1,5200
RB,3.8,4900
RB,3.8,5500
RB,3.7,3000
RB,3.7,3600
RB,3.6,5400
RB,3.5,3000
RB,3.1,3000
RB,3.1,3000
RB,3,3000
RB,2.9,0
RB,2.9,4000
RB,2.5,3000
RB,2.4,3100
RB,2.3,3500
RB,2.3,5900
RB,2.1,3900
RB,2.1,3700
RB,2.1,3000
RB,2,3000
RB,1.9,3000
RB,1.9,3700
RB,1.8,3000
RB,1.6,3100
RB,1.6,3000
RB,1.5,3000
RB,1.3,3000
RB,1.3,4000
RB,1.2,3000
RB,1.1,3700
RB,1.1,3400
RB,0.9,6000
RB,0.9,3800
RB,0.7,3000
RB,0.6,3000
RB,0.2,3000
RB,0.2,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3200
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
WR,36.2,5100
WR,32.8,6500
WR,32.4,4400
WR,30.4,4700
WR,27.6,6500
WR,27.3,8700
WR,25.7,6400
WR,24.6,9200
WR,22.8,5500
WR,22.7,5200
WR,22.2,3000
WR,21.6,4800
WR,20.2,8400
WR,20.1,6400
WR,20.1,4700
WR,20,3800
WR,19.1,7500
WR,19,7200
WR,18.9,3000
WR,18.3,7500
WR,17.4,4200
WR,16.6,9500
WR,16.4,5800
WR,16,6400
WR,15.9,3600
WR,15.8,3300
WR,15.4,3700
WR,15.2,3500
WR,15.2,4400
WR,15.1,3700
WR,14.8,4500
WR,14.6,7700
WR,14.6,6200
WR,14.5,4700
WR,13.9,4600
WR,13.8,8000
WR,13.1,6100
WR,13.1,6900
WR,12.8,6300
WR,12.8,3500
WR,12.7,3100
WR,12.5,3100
WR,12.5,3200
WR,12.3,3700
WR,12.1,7600
WR,12.1,4300
WR,11.9,3400
WR,11.4,5400
WR,10.6,4900
WR,9.9,3500
WR,9.9,4300
WR,9.6,4000
WR,9.4,4300
WR,9.3,7400
WR,8.8,5900
WR,8.5,4300
WR,8.4,7800
WR,8.4,4000
WR,8.2,3500
WR,8.1,7000
WR,8.1,3200
WR,8,3300
WR,7.9,3400
WR,7.9,9900
WR,7.8,3000
WR,7.6,3000
WR,7.3,4100
WR,7,6300
WR,6.9,6000
WR,6.9,4000
WR,6.9,3000
WR,6.7,3000
WR,6.6,3900
WR,6.5,3000
WR,6.5,3000
WR,6.2,3500
WR,5.9,3000
WR,5.8,3100
WR,5.8,8900
WR,5.5,3800
WR,5.5,3800
WR,5.4,3000
WR,5.2,3200
WR,5,6600
WR,4.9,5500
WR,4.6,4200
WR,4.5,3000
WR,4.5,4200
WR,4,7300
WR,4,4400
WR,3.9,3000
WR,3.8,3300
WR,3.6,3000
WR,3.5,3500
WR,3.5,3000
WR,3.5,3000
WR,3.3,6800
WR,3.2,3000
WR,3.1,3200
WR,3.1,3500
WR,3,3000
WR,3,3000
WR,2.8,3000
WR,2.7,3000
WR,2.5,3000
WR,2.4,5300
WR,2.3,3000
WR,2.2,3000
WR,2,3000
WR,2,4000
WR,1.9,3000
WR,1.9,6400
WR,1.9,4100
WR,1.9,3000
WR,1.8,3300
WR,1.7,3600
WR,1.7,3100
WR,1.7,3600
WR,1.7,3000
WR,1.5,
WR,1.1,3000
WR,0.9,3000
WR,0.9,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3300
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3900
WR,0,3300
WR,0,3000
WR,0,3300
WR,0,3100
WR,0,3000
WR,0,3500
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3200
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3300
WR,-0.2,3000
TE,26.2,5600
TE,25.4,4400
TE,22.2,2800
TE,20.3,4500
TE,18.5,2900
TE,17,2900
TE,15.9,2800
TE,15.9,2500
TE,14.5,3000
TE,12.1,3100
TE,12,6800
TE,11.9,3400
TE,11.4,2500
TE,11.1,4400
TE,10.6,2500
TE,10.5,4500
TE,10.1,2600
TE,10.1,2900
TE,9.7,2600
TE,9.3,3500
TE,8.4,5000
TE,8.1,4300
TE,7.7,2500
TE,7.7,3300
TE,7.7,4000
TE,7.6,2800
TE,7.3,3000
TE,7.2,3200
TE,7.1,2600
TE,7.1,3000
TE,6.5,2500
TE,6.4,2900
TE,6.4,2500
TE,4.9,2500
TE,4.9,3900
TE,4.6,2600
TE,4.5,2800
TE,4.5,3600
TE,4.1,2500
TE,3.9,2600
TE,3.5,2500
TE,3.4,2900
TE,3.2,2500
TE,3.1,2500
TE,3,2900
TE,2.6,2500
TE,2.2,2600
TE,1.7,2500
TE,1.6,2700
TE,1.6,2500
TE,1.5,2500
TE,1.5,2500
TE,1.1,2500
TE,1.1,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2600
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2600
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
Def,23,3500
Def,22,3600
Def,14,3400
Def,14,3900
Def,14,2600
Def,12,3400
Def,12,3000
Def,11,3300
Def,10,3300
Def,10,2200
Def,9,2300
Def,9,2500
Def,8,2800
Def,8,3000
Def,7,3200
Def,7,2400
Def,7,2900
Def,7,3800
Def,7,3200
Def,6,2800
Def,6,2900
Def,5,3100
Def,5,2800
Def,4,2400
Def,4,2500
Def,3,2500
Def,3,2700
Def,2,3300
Def,1,2300
Def,0,2200
Def,0,2300
Def,-1,2700
QB,31.98,5100
QB,30.5,6800
QB,30.5,6000
QB,29.94,7900
QB,26.4,7700
QB,24.96,6200
QB,24.04,5500
QB,23.52,5700
QB,22.38,5000
QB,19.9,7400
QB,19.34,6400
QB,19,7000
QB,18.24,7600
QB,17.36,5800
QB,16.08,7800
QB,15.4,6700
QB,14.92,5000
QB,14.7,5000
QB,14.46,6500
QB,14.02,7100
QB,13.76,6100
QB,13.18,5800
QB,12.86,6900
QB,11.24,5700
QB,10.66,5000
QB,10.64,5300
QB,8.98,7300
QB,8.14,6000
QB,7.76,5900
QB,7.48,7200
QB,5.96,5000
QB,5.4,5000
QB,3.72,5900
QB,0.12,5000
QB,0,5000
RB,34.7,5800
RB,29.9,4500
RB,29.6,6500
RB,29.5,6300
RB,28.5,4400
RB,28.1,5000
RB,27.7,3700
RB,26.1,7700
RB,25.5,4400
